stop_id,stop_name,latitude,longitude
813979,Alhambra Ave & Walnut Ave,37.992253,-122.130843
813998,Muir Rd & Roman Wy,37.994576,-122.10983
814069,Loveridge Rd & Delta Deanza Trail,38.005277,-121.871854
814244,Shady Willow Ln & Las Montanas Ct,37.947613,-121.735486
814259,Bailey Rd & Maylard St,38.017257,-121.941809
814263,East Leland Rd & Railroad Ave,38.012154,-121.890473
814271,James Donlon Blvd & Contra Loma Blvd,37.98197,-121.824916
814285,East Tregallas Rd & Harbour Dr,37.996838,-121.79145
814292,Wharf Dr & Shore Dr,38.039856,-121.975999
814302,Hillcrest Ave & Yellowstone Dr,38.003281,-121.787641
814318,Buchanan Rd & Somersville Rd,37.997873,-121.845605
814325,Buchanan Rd & Gentrytown Dr,37.99866,-121.836594
814421,Loveridge Rd & Loveridge Cir,38.007573,-121.871291
814445,East Leland Rd & Piedmont Wy,38.009393,-121.875367
814450,East Leland Rd & Freed Wy,38.009728,-121.8803
814466,East Leland Rd & Harbor St,38.011206,-121.886528
814484,West Leland Rd & Crestview Dr,38.014027,-121.896683
814497,West Leland Rd & Burton Ave,38.015177,-121.900342
814506,West Leland Rd & Dover Wy,38.016345,-121.905133
814510,West Leland Rd & Range Rd,38.014032,-121.912547
814523,West Leland Rd & John Henry Johnson Pky,38.013716,-121.918195
814534,West Leland Rd & Sugartree Dr,38.015198,-121.92605
814547,East Leland Rd & Stoneridge Dr,38.0092,-121.879112
814552,East Leland Rd & Dias Cir,38.008848,-121.873939
814568,Muir Rd & Veterans Dr,37.994118,-122.114444
814575,Arnold Dr & Starflower Dr,37.994533,-122.078853
814599,Alhambra Ave & Walnut Ave,37.992447,-122.130639
814608,West Leland Rd & Jacqueline Dr,38.0156,-121.928571
814612,West Leland Rd & Sugartree Dr,38.01566,-121.932678
814727,West Leland Rd & Sth Broadway Ave,38.015465,-121.940757
814736,West Leland Rd & Delta Vista Ln,38.015283,-121.939393
814743,West Leland Rd & Chestnut Dr,38.015367,-121.936027
814758,West Leland Rd & Sugartree Dr,38.015513,-121.932173
814762,West Leland Rd & Jacqueline Dr,38.01533,-121.927955
814770,West Leland Rd & Daffodil Dr,38.01468,-121.923945
814791,West Leland Rd & Chestnut Dr,38.015533,-121.93664
814801,East Leland Rd & Homewood Dr,38.009716,-121.881292
814817,Loveridge Rd & Stoneman Ave,38.003042,-121.873006
814829,Loveridge Rd & Ventura Dr,38.000318,-121.874049
814840,Buchanan Rd & Ventura Dr,37.997898,-121.867269
814855,Buchanan Rd & Meadows Ave,37.997889,-121.862938
814903,Verne Roberts Cir & West 10th St,38.011951,-121.841902
814919,Verne Roberts Cir & Crow Ct,38.010333,-121.840487
814961,Century Blvd & Brenden,38.008202,-121.844767
814988,Century Blvd & Brenden,38.007726,-121.844649
815008,Willow Pass Rd & Evora Rd,38.01477,-121.998545
815012,Willow Pass Rd & Evora Rd,38.014513,-121.998609
815016,Pacifica Ave & Harbor Dr,38.033969,-121.968545
815031,Driftwood Dr and Coastview Ct,38.025081,-121.983562
815054,Driftwood Dr & Steffa St,38.030012,-121.978879
815083,Driftwood Dr & Pacifica Ave,38.033897,-121.977882
815096,Pacifica Ave & Shoal Dr,38.033933,-121.974424
815110,Pacifica Ave & Inlet Dr,38.034098,-121.968898
815123,Pacifica Ave & Breaker Dr,38.033961,-121.965717
815134,Pacifica Ave & Canal Dr,38.034087,-121.966032
815147,Port Chicago Hwy & Pacific Ave,38.033691,-121.960591
815168,Kevin Dr & Harvey Wy,38.031626,-121.958174
815199,West Leland Rd & Betty Ln,38.013262,-121.895894
815201,Hillcrest Ave & Deerfield Dr,37.973571,-121.762628
815272,Kevin Dr & Oram Wy,38.028135,-121.954448
815286,Cavallo Rd & Minner Ave,38.000542,-121.796963
815293,Cavallo Rd & Sunset Dr,37.998483,-121.798075
815319,East Tregallas Rd & Patricia Ave,37.997455,-121.795069
815335,East Tregallas Rd & Countrywood Dr,37.995817,-121.787545
815342,James Donlon Blvd & Sth Royal Links Cir,37.979807,-121.80948
815357,James Donlon Blvd & Community Prk,37.980064,-121.819935
815361,James Donlon Blvd & G St,37.979764,-121.81404
815374,James Donlon Blvd & Dimaggio Wy,37.983256,-121.831473
815388,Gentrytown Dr & Meredith Wy,37.984603,-121.835736
815390,Gentrytown Dr & Curtis Dr,37.988003,-121.839478
815414,Gentrytown Dr & Sequoia Dr,37.993471,-121.839732
815422,Gentrytown Dr & Madrid Ln,37.997058,-121.838073
815433,Delta Fair Blvd & Gentrytown Dr,37.999639,-121.838077
815446,Gentrytown Dr & Lopez Dr,37.99639,-121.838371
815451,Gentrytown Dr & Sequoia Dr,37.993428,-121.839903
815467,Gentrytown Dr & Jefferson Wy,37.991329,-121.840228
815479,James Donlon Blvd & Contra Loma Blvd,37.982792,-121.826061
815480,Gentrytown Dr & Putnam St,37.989485,-121.840277
815498,Gentrytown Dr & Dimaggio Wy,37.987155,-121.838751
815507,James Donlon Blvd & Gentrytown Dr,37.983053,-121.835207
815511,James Donlon Blvd & Silverado Dr,37.983021,-121.83062
815524,Fitzuren Rd & G St,37.997704,-121.81656
815530,West Tregallas Rd & G St,37.997535,-121.81525
815553,West 18th St & D St,38.005049,-121.810622
815569,West 18th St & D St,38.004872,-121.810172
815576,West 18th St & L St,38.005282,-121.818327
815582,West 18th St & L St,38.005144,-121.818252
815595,West 4th St & O St,38.01562,-121.823263
815609,Verne Roberts Cir & West 10th St,38.011967,-121.841737
815613,Verne Roberts Cir & Crow Ct,38.01018,-121.839116
815621,Verne Roberts Cir & Costco,38.009384,-121.83595
815632,Verne Roberts Cir (opp. Costco),38.00932,-121.835022
815645,Contra Loma Blvd & San Jose Dr,37.994019,-121.82283
815650,Contra Loma Blvd & St. Francis Dr SB,37.996671,-121.822858
815666,Contra Loma Blvd & Contra Loma Plaza,37.990729,-121.822651
815678,Contra Loma Blvd & Longview Rd,37.989222,-121.823181
815684,West 2nd St & West 3rd St,38.016467,-121.809116
815697,West 2nd St & Waldie Plz,38.016947,-121.814838
815700,West 2nd St & K St,38.016967,-121.818151
815716,L St & West 3rd St,38.016433,-121.81985
815728,L St & West 2nd St,38.016673,-121.819626
815737,West 4th St & O St,38.015434,-121.823621
815744,East 12th St & Columbia St,38.022377,-121.872753
815759,Railroad Ave & Redondo Dr,38.000052,-121.895688
815825,Auto Center Dr & West 18th St,38.007665,-121.832915
815856,Deer Valley Rd & Prewett Ranch Dr,37.960684,-121.778498
816013,Willow Pass Rd & Enterprise Cir,38.029372,-121.898048
816021,Willow Pass Rd & Nantucket Dr,38.029577,-121.913039
816045,West 10th St & West St,38.029299,-121.890471
816050,Wilbur Ave & Almond St,38.012152,-121.805231
816066,Wilbur Ave & Almond St,38.012279,-121.805338
816078,Wilbur Ave & Orchard Ln,38.012155,-121.801092
816084,Wilbur Ave & Orchard Ln,38.012326,-121.802203
816097,Cavallo Rd & East 18th St,38.00481,-121.798277
816130,Delta Fair Blvd & Gentrytown Dr,37.999618,-121.837866
816202,Kevin Dr & Shellie Ct,38.031762,-121.955496
816218,Kevin Dr & Pamela Dr,38.030288,-121.953851
816225,Kevin Dr & Pamela Dr,38.029788,-121.953665
816239,Kevin Dr & Willow Pass Rd,38.027473,-121.954582
816241,Willow Pass Rd & Weldon Ln,38.026873,-121.957889
816256,Willow Pass Rd & Goble Dr,38.025414,-121.962089
816260,West Leland Rd & San Marco Blvd,38.019283,-121.965068
816273,West Leland Rd & Alves Ranch Rd,38.017493,-121.954409
816287,West Leland Rd & Alves Ranch Rd,38.018049,-121.955961
816294,Evora Rd & Pomo St,38.024591,-121.966464
816304,Evora Rd & St Tropez Dr,38.024872,-121.974141
816327,Evora Rd & Driftwood Dr,38.024286,-121.983026
816336,Mota Dr & Rio Ln,38.02768,-121.97429
816343,Mota Dr & Azores Cir,38.02856,-121.973148
816358,Mariners Cove Dr & Pacifica Ave,38.033498,-121.972628
816370,Wharf Dr & Marina Rd,38.036367,-121.976039
816391,Shore Rd & Lakeview Dr,38.039113,-121.970866
816406,Shore Rd & Inlet Dr,38.038785,-121.969033
816410,Inlet Dr & Marina Rd,38.036364,-121.969108
816423,Willow Pass and Kevin Dr,38.026676,-121.954169
816434,Willow Pass Rd & Ambrose Ave,38.02668,-121.951871
816447,Willow Pass Rd & Clearland Dr,38.026675,-121.945806
816452,Willow Pass Rd & Clearland Dr,38.026849,-121.94658
816481,San Marco Blvd & West Leland Rd,38.020112,-121.965867
816520,Balclutha Wy & Polaris Dr,38.022912,-121.921902
816531,Polaris Dr & Balclutha Wy,38.022629,-121.921309
816549,East 3rd St & Harbor St,38.032287,-121.878781
816554,East 3rd St & Riverway Dr,38.032776,-121.8799
816565,Marina Blvd & East 3rd St,38.03422,-121.884078
816577,East Marina Blvd & Pelican Loop,38.036631,-121.884432
816583,Pittsburg Marina,38.038622,-121.885152
816596,East Marina Blvd & Pelican Loop,38.03599,-121.884205
816605,Marina Blvd & Pelican Loop,38.034511,-121.884188
816633,West 10th St & Beacon St,38.029525,-121.893844
816667,West Leland Rd & John Henry Johnson Pky,38.013912,-121.919929
816679,Hillcrest Ave & Renwick Ln,38.000252,-121.787636
816680,Auto Center Dr & Costco Way,38.008888,-121.83217
816698,West 10th St & B St,38.01125,-121.807857
816701,Driftwood Dr & Coastview Ct,38.024823,-121.983448
816717,West 10th St & B St,38.011146,-121.807734
816740,Alhambra Ave & C St,38.004973,-122.130964
816819,Harbor St & School St,38.019326,-121.881196
816826,School St & Barrus Ave,38.020003,-121.879853
816835,School St & Barrus Ave,38.019823,-121.87982
816842,Chester Dr & School St,38.017993,-121.874555
816857,Harbor St & Central Ave,38.023811,-121.879337
816861,Harbor St & Central,38.023949,-121.879596
816874,Harbor St & School St,38.019234,-121.881527
816971,Concord BART,37.974766,-122.029025
816992,East St & Bacon St,37.982701,-122.033933
817028,Railroad Ave (SB) & Center Dr,38.018196,-121.889166
817037,Railroad Ave (NB) & Center Dr,38.018901,-121.888514
817044,Railroad Ave (SB) & East 5th St,38.031913,-121.883734
817059,Railroad Ave (NB) & East 8th St,38.029047,-121.884681
817063,Railroad Ave (SB) & East 8th St,38.029039,-121.884868
817118,Lone Tree Way & Gann St,37.961442,-121.718421
817139,Lone Tree Way & Medallion Dr,37.96174,-121.71899
817141,Ohara Ave & Grant St,37.954182,-121.71398
817156,Grant St & Ohara Ave,37.953868,-121.713601
817160,Adams Ln (Blue Goose Park),37.949792,-121.707492
817187,Century Blvd & Century Wy,38.009563,-121.848673
817194,Century Blvd & Century Plz,38.006362,-121.840382
817211,L St & Claudia Ct,38.000014,-121.821126
817224,Hillcrest Ave & Via Dora Dr,37.983317,-121.773435
817230,Kevin Dr & Harvey Wy,38.031731,-121.958576
817248,Harbor St & Army St,38.017879,-121.881746
817253,West Leland Rd & Golf Club Rd,38.014503,-121.91147
817269,West 10th St & Auto Center Dr,38.012603,-121.829715
817282,Lone Tree Wy & Deer Valley High,37.964068,-121.774086
817295,Lone Tree Wy & Deer Valley Rd,37.965423,-121.77952
817305,Deer Valley Rd & Lone Tree Wy,37.966525,-121.780121
817314,Deer Valley Rd & Country Hills Dr,37.970606,-121.781772
817322,Deer Valley Rd & Asilomar Dr,37.972797,-121.783901
817333,Deer Valley Rd & Rocky Point Dr,37.977062,-121.786455
817346,Deer Valley Rd & Bluerock Dr,37.980299,-121.784949
817351,Deer Valley Rd & Carpinteria Dr,37.983074,-121.78424
817367,Deer Valley Rd & Wildflower Dr,37.98651,-121.785906
817379,Deer Valley Rd & Hillcrest Tce Ct,37.988968,-121.785644
817380,Hillcrest Ave & East Tregallas Rd,37.994002,-121.784506
817398,Hillcrest Ave & Larkspur Dr,37.995242,-121.784724
817403,Deer Valley Rd & Hillcrest Tce Ct,37.987695,-121.78556
817419,Deer Valley Rd & Carpinteria Dr,37.98401,-121.784498
817426,Deer Valley Rd & Bluerock Dr,37.980548,-121.784324
817435,Deer Valley Rd & Rocky Point Dr,37.977328,-121.786226
817442,Deer Valley Rd & Asilomar Dr,37.973922,-121.78441
817457,Deer Valley Rd & Country Hills Dr,37.971582,-121.782515
817461,Deer Valley Rd & Lone Tree Wy,37.966433,-121.779861
817474,Lone Tree Wy & Prewett Prk,37.964789,-121.775868
817488,Lone Tree Wy & Hillcrest Ave,37.961863,-121.761474
817490,Lone Tree Wy & Vista Grande Dr,37.961874,-121.755946
817501,Lone Tree Wy & Canada Valley Rd,37.96186,-121.748546
817517,Lone Tree Wy & Hwy 4,37.961827,-121.745516
817529,Lone Tree Wy & Slatten Ranch Rd,37.96181,-121.737865
817540,Lone Tree Wy & Giannini Rnch,37.961801,-121.729459
817555,Ohara Ave & Atherton Blvd,37.966732,-121.714266
817604,West Cypress Rd & Fall Ln,37.990529,-121.699459
817615,West Cypress Rd & Rose Ave,37.990535,-121.704637
817627,West Cypress Rd & Orchard Prk Dr,37.9905,-121.711338
817636,West Cypress Rd & Ohara Ave,37.990469,-121.713567
817658,West Cypress Rd & Alder Dr,37.990606,-121.725901
817662,West Cypress Rd & Lorenzetti Dr,37.990606,-121.722126
817731,Main St & Live Oak Ave,38.005058,-121.741049
817749,Main St & Neroly Rd,38.004962,-121.750389
817754,Antioch BART,37.995572,-121.778137
817765,East 18th St and CA-160,38.004969,-121.754256
817777,East 18th St & Wilson St,38.004876,-121.765209
817783,East 18th St & Viera Ave,38.004829,-121.773234
817796,East 18th St & Trembath Ln,38.004829,-121.780432
817806,East 18th St & Hillcrest Ave,38.003914,-121.786563
817810,Hillcrest Ave & Yosemite Dr,38.002686,-121.787471
817823,Hillcrest Ave & Arzate Ln,38.001144,-121.787471
817847,West Leland Rd & Dover Wy,38.016064,-121.90488
817875,Black Diamond & East 8th St,38.029909,-121.88577
817881,Black Diamond & East 8th St,38.029714,-121.885937
817899,East Leland Rd & Harbor St,38.010755,-121.885601
817932,Prewett Prk & Lone Tree Wy,37.966011,-121.774433
817945,Pacifica Ave & Port Chicago Hwy,38.034078,-121.961092
817950,Main St & Big Break Rd,38.00483,-121.733495
817966,Railroad Ave & Linscheid Dr,38.003088,-121.894495
817978,West Tregallas Rd & D St,37.997495,-121.808727
817984,Railroad Ave & Pueblo Dr,37.999261,-121.896266
817997,Loveridge Rd & East Leland Rd,38.009319,-121.870304
818328,Fairview Dr & Potomac Ct,38.001445,-121.84494
818371,Buchanan Rd & San Jose Dr,38.000394,-121.829166
818385,Buchanan Rd & McDermott Dr,37.997894,-121.877955
818392,Kevin Dr & Kim St,38.031591,-121.955462
818407,Driftwood Dr & Steffa St,38.029696,-121.978993
818411,Driftwood Dr & Pacifica Ave,38.033679,-121.978947
818424,Willow Pass Rd & Alves,38.026874,-121.951565
818430,East Leland Rd & Railroad Ave,38.011982,-121.890725
818469,Buchanan Rd & Campbell Dr,37.997904,-121.886633
818668,G St & West 10th St,38.011514,-121.813729
818675,G St & West 7th St,38.013237,-121.813726
818681,G St & West 7th St,38.012986,-121.813855
818718,West Tregallas Rd & D St,37.997584,-121.810293
818741,East 18th St & Alpha Wy,38.004816,-121.800858
818756,Main St & Big Break Rd,38.003643,-121.732676
818760,Empire Ave & Gamay Dr,37.994319,-121.732229
818787,Lone Tree Wy & Empire Ave,37.961776,-121.733348
818843,Andrew Ave & 17th West St,38.022506,-121.898368
818858,East St & Bacon St,37.982543,-122.034049
818889,Pittsburg/Bay Point BART,38.017592,-121.945317
818901,Harbor St & Leland Ln,38.010524,-121.886452
818929,Main St & Bolton East Rd,37.973856,-121.695895
818938,Deer Valley Rd & Prewett Ranch Dr,37.960613,-121.778773
818955,Berrellesa St & Escobar St,38.016616,-122.139478
818964,Railroad Ave (NB) & East 5th St,38.032051,-121.883643
819018,West 4th St & I St,38.015424,-121.816013
819025,Main St & East 18th St,38.005222,-121.752237
819039,West 10th St & Enterprise Ct,38.029541,-121.897189
819073,East Leland Rd & Lakeview Cir,38.007891,-121.861317
819087,Bailey Rd & Placer Dr,38.024787,-121.941795
819094,Delta Fair Blvd & Kendree St,38.003196,-121.847145
819104,Ohara Ave & Francisco Villa Dr,37.991522,-121.714133
819115,Verne Roberts Cir & Costco Way,38.009936,-121.832891
819127,West 10th St & G St,38.011145,-121.813159
819136,Century Blvd & Century Plz,38.00597,-121.839142
819143,Power Ave & Jorgensen Dr,38.021849,-121.903963
819158,Harbor St & East 10th St,38.026506,-121.878663
819162,Pacifica Ave & Wharf Dr,38.034024,-121.976233
819170,Empire Ave & Lone Tree Wy,37.960649,-121.732642
819191,Amtrak,38.018487,-122.139107
819209,Alhambra Ave & Wano St,38.005641,-122.131119
819213,Muir Rd & Roman Wy,37.994693,-122.110006
819221,Arnold Dr & Starflower Dr,37.994474,-122.079064
819245,Shady Willow Ln & Los Cielos Wy,37.947355,-121.735521
819250,Railroad Ave & Mariposa Dr,38.006202,-121.893301
819266,Bailey Rd & Maylard St,38.016165,-121.942116
819278,Power Ave & Andrew Ave,38.020107,-121.900204
819284,Gentrytown Dr & Jefferson Wy,37.991982,-121.840074
819297,Hillcrest Ave & Deerfield Dr,37.973134,-121.762925
819307,Evora Rd & Mota Dr,38.024981,-121.97679
819324,Balclutha Wy & Willow Pass Rd,38.026323,-121.923892
819330,Balclutha Wy & Willow Pass Rd,38.026348,-121.923827
819348,L St & Claudia Ct,38.000299,-121.821285
819353,Buchanan Rd & Loveridge Rd,37.9979,-121.873037
819369,Willow Pass Rd & Nantucket Dr,38.029428,-121.91056
819382,Civic Ave & 17th West St,38.021348,-121.891622
819395,West Leland Rd & Burton Ave,38.014999,-121.900352
819400,Loveridge Rd & Deanza Trail,38.005272,-121.872151
819437,Buchanan Rd & Ventura Dr,37.998063,-121.868832
819444,East Leland Rd & Lakeview Cir,38.007256,-121.862094
819574,West 1st St & Waldie Plz,38.01768,-121.816492
819617,West 2nd St & Prospect Wy,38.016855,-121.817445
819629,West 2nd St & Waldie Plz,38.016861,-121.81461
819638,West 2nd St & East St,38.01685,-121.810841
819640,West 2nd St & E St,38.016959,-121.810919
819655,A St & West 3rd St,38.016203,-121.808883
819767,Buchanan Rd & Balboa Ct,37.998341,-121.823077
819798,Davison Dr & Harris Dr,37.990253,-121.787355
819812,Contra Loma Blvd & St Francis Dr NB,37.997405,-121.822379
819820,Willow Pass Rd & Kevin Dr,38.026804,-121.954288
819940,Escobar St & Alhambra Ave,38.017091,-122.138483
